lake_comid,meandepth,lakevolume,maxdepth,meandused,meandcode,lakearea
2679084,4.859993955,769876.6122,11.14818455,4.859993955,4,158410.91552
2679086,0.328287057,12209.16192,0.551813995,0.328287057,4,37190.516267
2679090,6.323209739,1594754.069,13.63319324,6.323209739,4,252206.468659
2679092,0.171917627,8007.932036,0.29244942,0.171917627,4,46580.0553614
2679094,2.846514623,456262.0053,6.522646352,2.846514623,4,160287.9463
2679098,4.188254513,78519.11228,9.026156148,4.188254513,4,18747.4475783
2679104,7.252728907,86553386.64,27.54024259,7.252728907,4,11933906.4074
2679112,8.251921655,22408514.77,25.46498633,8.251921655,4,2715551.01404
2679114,0.075598558,910.3799875,0.140744008,0.075598558,4,12042.2895426
2679116,0.828646684,39510.19205,1.72688526,0.828646684,4,47680.3920257
2679118,2.36679221,3382873.29,6.496060134,2.36679221,4,1429307.20824
2679120,2.98535635,327502.1328,6.755917061,2.98535635,4,109702.8748
2679122,9.029977661,42387010.6,26.29702267,9.029977661,4,4694032.67388
2679124,0.518793891,25521.07897,0.856091822,0.518793891,4,49193.0906742
2680654,8.212384947,104471828.8,27.14645126,8.212384947,4,12721252.9073
2682154,-9998,-9998,-9998,-9998,0,-9998
2682156,-9998,-9998,-9998,-9998,0,-9998
2682188,-9998,-9998,-9998,-9998,0,-9998
2684330,1.818533383,109190.7386,4.449448845,1.818533383,4,60043.306876
2684338,1.268063874,12376.46132,2.259172251,1.268063874,4,9760.12247866
2684354,3.254351662,1716499.613,9.189147753,3.254351662,4,527447.496728
2684370,0.152068628,25253.00625,0.369634028,0.152068628,4,166063.22656
2684382,2.533719281,511300.4882,6.016204345,2.533719281,4,201798.402517
2684388,0.157732896,77098.73184,0.376093443,0.157732896,4,215048.997596
2684400,1.422967134,209892.3509,2.983498884,1.422967134,4,147503.314972
2684456,0.969176548,607830.431,2.470624724,0.969176548,4,627161.734378
2684508,0.19412786,2563.299574,0.424649977,0.19412786,4,13204.1846128
2684534,2.228421372,418419.4555,4.940794362,2.228421372,4,187764.962351
2684588,1.983266506,2867056.524,5.711558431,1.983266506,4,1445623.43454
2684652,2.753154081,308030.2556,5.379332681,2.753154081,4,111882.674714
2684700,1.505180536,1384864.634,3.9582748,1.505180536,4,920065.49074
2684716,2.967365774,739443.9007,7.164662135,2.967365774,4,249192.025728
2684748,1.379814737,34574.81116,2.636106845,1.379814737,4,25057.5782272
2684852,2.567540028,561387.2831,6.009558014,2.567540028,4,218647.917541
2685616,2.564795946,3808315.253,6.722642437,2.564795946,4,1484841.37349
5197400,1.97462968,940075.7131,4.925633392,1.97462968,4,476076.968618
5197428,5.628637897,6371741.817,14.53431365,5.628637897,4,1132021.94024
5197432,1.794620995,1858206.685,4.706835606,1.794620995,4,1035431.09434
5197436,4.600598804,2082550.406,11.76520222,4.600598804,4,452669.42247
5197442,1.805182196,2632513.429,5.044297918,1.805182196,4,1458308.99989
5197450,3.94511349,995017.5842,8.593895067,3.94511349,4,252215.266158
5197464,6.23522213,27528098.24,21.25518328,6.23522213,4,4414934.5952
5197466,4.46813634,1809422.013,10.25271535,4.46813634,4,404961.351061
5197524,0.977593271,877397.5537,2.639831913,0.977593271,4,897507.840009
5197534,1.207158169,804540.8762,3.534082859,1.207158169,4,666475.012812
5203442,3.86669685,18775863.99,13.65424076,3.86669685,4,4855789.27442
5203554,1.300709093,604915.4961,3.505105239,1.300709093,4,465065.891853
5204494,2.661476603,2337143.074,7.557535781,2.661476603,4,878137.832037
5204504,2.554151549,105457.537,4.206045011,2.554151549,4,41288.6825877
5204506,0.168369415,17283.7366,0.367999288,0.168369415,4,102653.66115
5204510,-9998,-9998,-9998,-9998,0,-9998
5204516,0.442386269,7402.97954,1.010276575,0.442386269,4,16734.1950117
5204522,4.847347394,1231412.333,11.76836593,4.847347394,4,254038.390221
5204528,-9998,-9998,-9998,-9998,0,-9998
5204536,1.17786548,19738.62992,1.991916158,1.17786548,4,16757.9621036
5204538,-9998,-9998,-9998,-9998,0,-9998
5204542,0.359905319,17275.23058,0.884292915,0.359905319,4,47999.3721996
5204552,-9998,-9998,-9998,-9998,0,-9998
5204554,2.041093988,300695.1865,4.877627314,2.041093988,4,147320.605628
5204576,2.090805864,153479.6884,4.366774094,2.090805864,4,73406.9587475
5204588,1.156735704,21125.41602,2.66511218,1.156735704,4,18262.9532179
5204596,2.417951385,701617.5561,6.147487695,2.417951385,4,290170.239214
5204602,1.229689907,40448.71054,3.455316154,1.229689907,4,32893.4288552
5204614,-9998,-9998,-9998,-9998,0,-9998
5204624,3.855977635,405722.9455,9.015076758,3.855977635,4,105219.228037
5204628,1.449770956,34639.75528,3.407713414,1.449770956,4,23893.2613482
5204636,-9998,-9998,-9998,-9998,0,-9998
5204662,-9998,-9998,-9998,-9998,0,-9998
166174113,2.168122106,1505096.663,5.696798088,2.168122106,4,694193.684853
166174112,5.59329252,15139563.38,15.32311248,5.59329252,4,2706735.49265
166174111,5.174086122,13273995.59,14.60627826,5.174086122,4,2565476.32357
166174110,1.291966641,8040909.701,4.45730015,1.291966641,4,6223775.00166
166174109,2.319117273,2269090.922,6.577471504,2.319117273,4,978428.688578
166174108,1.057022124,92462.18502,2.258692747,1.057022124,4,87474.2078702
166174107,1.857193444,220161.0573,3.988287084,1.857193444,4,118545.053248
166174106,4.867217034,23729192.14,14.8664564,4.867217034,4,4875310.16858
166174105,3.963590114,27761359.46,12.63064944,3.963590114,4,7004094.58705
166174104,3.39248289,5546664.263,9.988140215,3.39248289,4,1634986.71377
166174103,8.563164861,53121974.91,26.41135801,8.563164861,4,6203544.59875
166174102,3.754353493,1538818.886,9.201597104,3.754353493,4,409875.890672
166174101,1.050116031,404722.5798,2.471835074,1.050116031,4,385407.485652
166174100,8.219197758,45516933.69,24.38252324,8.219197758,4,5537880.17166
5194650,2.895299481,1418715.638,7.295967865,2.895299481,4,490006.583741
5202126,6.223412565,13867420.72,17.10779757,6.223412565,4,2228266.30783
2675718,2.954380923,14166812.32,10.94127578,2.954380923,4,4795188.08706
2678974,2.681285671,2094430.5,8.309862834,2.681285671,4,781129.224213
2674778,3.470439099,875119.8117,8.339973683,3.470439099,4,252163.926919
2675654,5.428590338,112849266.5,20.4052583,5.428590338,4,20787950.284
2682398,0.357412492,6226.511381,0.739183809,0.357412492,4,17421.0788231
2678916,3.179003675,7366568.515,8.954171866,3.179003675,4,2317256.79764
5195336,0.192679807,5160.868985,0.475224046,0.192679807,4,26784.6907422
5194614,5.013296222,9541822.954,13.47420504,5.013296222,4,1903303.41975
5194632,0.699707464,490070.5807,1.89005694,0.699707464,4,700394.214157
5202254,0.682408015,29576.30811,1.760948142,0.682408015,4,43341.0867363
5202272,0.425966376,25022.02028,0.746394301,0.425966376,4,58741.7586716
5201962,0.388576476,3731.264466,0.777931775,0.388576476,4,9602.39160027
5202048,0.074716398,1341.265765,0.166891536,0.074716398,4,17951.4190473
5202074,0.178483876,48668.40056,0.452772322,0.178483876,4,272676.730699
5202084,2.215777344,4539750.69,6.977910841,2.215777344,4,2048829.7910500001
5202148,2.37367152,296586.9637,5.459293217,2.37367152,4,124948.605593
6719347,-9998,-9998,-9998,-9998,0,-9998
2675722,1.546143901,80280.24092,3.762337674,1.546143901,4,51922.8823727
2675724,0.064016898,2301.352586,0.161264082,0.064016898,4,35949.1426134
2675746,0.338244323,13424.11523,0.730386455,0.338244323,4,39687.606888
2675670,0.77262323,22433.78038,1.687153193,0.77262323,4,29035.8613028
2679158,0.707118803,26266.82551,1.214761884,0.707118803,4,37146.263256
2679178,4.365431549,9451528.678,13.39160894,4.365431549,4,2165084.58731
2682474,1.181382424,84799.16548,2.803496967,1.181382424,4,71779.6108803
2682590,-9998,-9998,-9998,-9998,0,-9998
2682390,1.546143938,40425.08008,3.486974131,1.546143938,4,26145.7363907
2682392,0.798168583,127322.6853,1.890021712,0.798168583,4,159518.525785
5202386,0,0,0,0.45,13,6656.53900712
5195132,0.889044095,40950.27442,1.502753181,0.889044095,4,46061.0227564
2675476,0.663373261,16018.12955,1.486130873,0.663373261,4,24146.4789596
2675932,0,0,0,0.45,13,7924.48653296
2678874,1.033317716,91333.39185,2.216724736,1.033317716,4,88388.498051
2678896,4.723385824,382766.0749,10.00838975,4.723385824,4,81036.3782611
2678928,0.596049135,22724.13194,1.192954838,0.596049135,4,38124.5942628
2682190,0.924707267,70052.39958,1.856468982,0.924707267,4,75756.2997642
2684424,0.832661757,275040.8627,2.288984897,0.832661757,4,330315.243169
5197426,0.775654937,11900.24727,1.859625206,0.775654937,4,15342.1958732
5204512,-9998,-9998,-9998,-9998,0,-9998
5204520,0.226462291,5696.668402,0.516245086,0.226462291,4,25155.0389906
5204584,1.144233703,41414.47524,2.626869363,1.144233703,4,36194.0830995
5195350,2.025452044,598557.6789,4.463483936,2.025452044,4,295518.069189
2673214,1.366160878,13997345.73,4.687066348,1.366160878,4,10245752.2323
2673332,4.045323417,583606.1543,9.099748386,4.045323417,4,144266.881542
2673404,2.689008005,89111.96425,4.046343424,2.689008005,4,33139.3460652
2673454,1.801671875,143845.5447,3.590819082,1.801671875,4,79840.0293871
5194634,2.803894447,53681279.85,14.67218207,2.803894447,4,19145242.1027
5202044,0.134104936,7699.45754,0.332185094,0.134104936,4,57413.679912
5202110,1.137355964,88675.95515,2.214124254,1.137355964,4,77966.7570621
5202208,3.546329425,8511468.417,9.644085525,3.546329425,4,2400078.4013
2675590,2.782501319,475651.0804,5.968367214,2.782501319,4,170943.722885
2675612,2.158878886,273712.8131,4.752949187,2.158878886,4,126784.713099
2675624,1.914399911,211306.6161,4.062831931,1.914399911,4,110377.478264
2675680,0.74680479,26685.12628,1.797885383,0.74680479,4,35732.3959437
2682438,0.288620043,4712.126104,0.524393139,0.288620043,4,16326.3877141
2682486,-9998,-9998,-9998,-9998,0,-9998
2682266,1.466686014,479707.5278,4.118823471,1.466686014,4,327069.024108
2682332,0.379945977,3673.601334,0.889089311,0.379945977,4,9668.74990492
5202346,3.034756366,1846833.657,8.479674575,3.034756366,4,608560.744803
5202438,2.879089189,2297013.347,7.330202141,2.879089189,4,797826.413439
5195158,2.444263222,104276.9978,6.16692629,2.444263222,4,42661.9427197
5195222,1.982100825,48972812.34,8.286172795,1.982100825,4,24707528.8275
2675804,0.196327013,3815.30005,0.422054909,0.196327013,4,19433.3994448
2675918,0.802918131,14400.14039,1.988002882,0.802918131,4,17934.7551174
2676022,0.123991306,9559.171683,0.280948635,0.123991306,4,77095.5027668
2676026,0,0,0,0.45,13,7981.8285826
2678844,1.122733198,122381.7927,2.670368374,1.122733198,4,109003.450856
2678866,3.127752279,731988.4491,7.280829823,3.127752279,4,234030.205146
2678926,5.694606959,677218.6235,12.47037566,5.694606959,4,118922.811509
2679044,5.377120265,20589341.46,14.20967758,5.377120265,4,3829064.80179
2679064,1.923829088,108987.8014,5.163392366,1.923829088,4,56651.4964945
2684718,0.114595633,1695.178974,0.270056642,0.114595633,4,14792.7009411
5204548,2.12668238,870602.358,5.488053567,2.12668238,4,409371.100553
5204620,-9998,-9998,-9998,-9998,0,-9998
5195434,2.886133839,228493.983,6.264504683,2.886133839,4,79169.5734766
2673408,2.532411629,313037.4552,5.678090971,2.532411629,4,123612.377454
2673426,7.2935831,16130350.2,20.26379466,7.2935831,4,2211581.01896
2674690,3.519655773,3705044.163,9.467134472,3.519655773,4,1052672.33449
5202224,0.380592662,10236.83847,0.938091258,0.380592662,4,26897.0955308
5202244,1.470972893,255716.4148,3.565124584,1.470972893,4,173841.660266
5202246,0.41009094,9921.120918,1.060262953,0.41009094,4,24192.4894331
5201928,1.841619098,2260550.571,5.281757449,1.841619098,4,1227480.02556
5201936,0.821151573,37540.44596,1.960245769,0.821151573,4,45716.837708
5201998,1.067831671,665329.8061,3.365782482,1.067831671,4,623066.177215
5202186,0.408604243,13771.96258,1.056540077,0.408604243,4,33704.890166
2675598,-9998,-9998,-9998,-9998,0,-9998
2675606,0.060821071,9241.983153,0.159674195,0.060821071,4,151953.649018
2675608,3.588741834,4425234.97,10.94369034,3.588741834,4,1233088.12365
2675632,3.021110866,9977479.106,11.17697272,3.021110866,4,3302586.16526
2675634,1.889881895,2190078.167,5.422800083,1.889881895,4,1158843.95126
2679126,1.042153535,56866.64317,2.0342292300000002,1.042153535,4,54566.4594243
2682454,0.16879285,2315.272662,0.353287965,0.16879285,4,13716.6516862
2682462,0,0,0,0.45,13,7720.78031203
2682496,10.86416572,1416202.142,20.14089766,10.86416572,4,130355.312842
2682520,8.058472824,7661274.306,21.82259448,8.058472824,4,950710.481621
2682382,1.737745502,1673817.714,5.596041313,1.737745502,4,963212.22025
2682670,-9998,-9998,-9998,-9998,0,-9998
5202388,-9998,-9998,-9998,-9998,0,-9998
5195154,3.324523374,391869.0368,6.696325345,3.324523374,4,117872.284404
5195246,0.117953921,1120.749112,0.286893548,0.117953921,4,9501.59043815
166174046,1.436306921,1332737.59,4.263518661,1.436306921,4,927891.93526
166174045,9.364707344,826270287.1,45.21568724,9.364707344,4,88232366.7759
166174123,-9998,-9998,-9998,-9998,0,-9998
166174122,3.258040931,5014831.465,10.08813168,3.258040931,4,1539216.79696
5202210,3.593894044,6270407.99,11.08803348,3.593894044,4,1744739.45256
2675490,1.088972598,50365.24069,2.341838815,1.088972598,4,46250.2438145
5195294,2.4048255100000002,111037966,11.81292084,2.4048255100000002,4,46172982.127
2679100,0.683291394,22252.98258,1.553582644,0.683291394,4,32567.344137
2674730,0.291463671,36849.08113,0.637491346,0.291463671,4,126427.709195
2674788,1.926217276,203186.4778,3.947790731,1.926217276,4,105484.733579
5202206,4.171807801,10235106.43,13.72678048,4.171807801,4,2453398.37465
2675876,1.996474298,78439.2081,5.144770158,1.996474298,4,39288.8767578
2674772,4.020859894,1147678.691,11.04553541,4.020859894,4,285431.16827
2674784,3.755261401,242626.7273,7.97046231,3.755261401,4,64609.8057687
2679172,2.549430714,3492020.297,7.575239111,2.549430714,4,1369725.38458
5195384,3.407938194,12158656.91,12.27047069,3.407938194,4,3567745.71033
2673430,2.475520223,2511620.275,6.281325101,2.475520223,4,1014582.82275
5203424,2.346139041,6569663.46,6.947465046,2.346139041,4,2800202.10733
2674758,3.140901616,786762.8347,7.594524659,3.140901616,4,250489.472301
2674760,0.752955493,2052356.231,1.774818758,0.752955493,4,2725733.96661
5202170,2.227757316,1579321.894,6.807401342,2.227757316,4,708929.05901
2675874,2.156569705,88699.15768,5.627780477,2.156569705,4,41129.7490542
2684730,3.366110084,19333537.75,12.74864487,3.366110084,4,5743584.38893
2682522,4.197959464,163136.9731,11.1016214,4.197959464,4,38861.0175216
2682384,4.403576925,325348.9076,8.932067851,4.403576925,4,73882.8792056
2682028,2.989183473,1416558.554,8.112944364,2.989183473,4,473894.824031
2682472,7.438000431,435675.4171,12.48326168,7.438000431,4,58574.2635152
2686084,-9998,-9998,-9998,-9998,0,-9998
2675496,5.971608473,75489573.07,22.40649092,5.971608473,4,12641413.6339
2684812,1.116970356,325622.3528,3.062317032,1.116970356,4,291522.830402
2674732,2.168473562,639984.8813,4.833654363,2.168473562,4,295131.519364
931050002,2.639657646,990739.6776,6.616711136,2.639657646,4,375328.857177
6718745,4.828970239,3726685.227,11.49009454,4.828970239,4,771735.060758
6718751,3.488999681,384369.3384,8.037367077,3.488999681,4,110166.058321
6718763,1.85745558,136745.3423,4.088528108,1.85745558,4,73619.7093106
6718765,2.588117135,174446.9652,5.496790031,2.588117135,4,67403.0359284
6718769,3.982980091,1404108.222,10.33994026,3.982980091,4,352527.057517
6718773,8.225677703,8527206.312,22.75875302,8.225677703,4,1036656.9708
6718785,2.024688065,264826.4288,4.789954656,2.024688065,4,130798.634777
6718795,1.013678852,290356.9225,2.339737338,1.013678852,4,286438.750694
6718813,1.138017272,68914.65303,2.435376912,1.138017272,4,60556.7770009
6718815,7.871947993,14408486.95,20.1021491,7.871947993,4,1830358.53966
6718821,3.270041395,522673.4311,7.4773081790000004,3.270041395,4,159836.943251
6718823,4.760251046,2231319.182,10.70448475,4.760251046,4,468739.811003
6718825,2.993856266,680905.9998,8.00083401,2.993856266,4,227434.432648
6718827,8.891836078,8770394.908,27.75917017,8.891836078,4,986342.407887
6718837,6.571070217,5256060.307,19.88052056,6.571070217,4,799878.807144
6718847,6.958593413,6966218.914,18.85117912,6.958593413,4,1001095.88049
6718853,0.038235149,1275.226781,0.093015369,0.038235149,4,33352.2184677
6718859,5.991979461,32123739.15,17.79683058,5.991979461,4,5361123.08625
6718889,8.479789663,45538785.87,20.21651818,8.479789663,4,5370272.99533
6718893,5.4971737449999996,10373768.68,12.37698688,5.4971737449999996,4,1887109.39548
6718907,0.832983203,68662.76147,1.733087668,0.832983203,4,82429.9525007
6719325,1.183144992,45198.54112,2.375397072,1.183144992,4,38202.0272426
6719327,0.492418636,37472.16129,1.256319544,0.492418636,4,76098.1744341
6719337,-9998,-9998,-9998,-9998,0,-9998
6719339,1.771836871,88683.24011,4.075753662,1.771836871,4,50051.5760552
6719345,2.800945269,155067.7857,4.733176149,2.800945269,4,55362.6508987
6721835,2.157710758,3985228.56,6.652006832,2.157710758,4,1846970.70793
6720347,0.982191517,16711.52718,2.333971984,0.982191517,4,17014.533611
9315141,1.812766233,46339.76627,4.359817677,1.812766233,4,25563.010847
9311469,2.534472932,68202.90617,6.048734847,2.534472932,4,26910.0946523
9311481,1.168418857,22164.94916,2.627425204,1.168418857,4,18970.033185
9311497,5.143720353,926350.9307,13.36239784,5.143720353,4,180093.555189
9311519,0.45293328,10911.95301,1.049678968,0.45293328,4,24091.7487077
9311527,1.644938181,176246.0885,3.221124862,1.644938181,4,107144.525511
6720301,0.050319469,1477.994544,0.12106044,0.050319469,4,29372.2195645
6720315,-9998,-9998,-9998,-9998,0,-9998
6720327,0.693273596,16199.09651,0.906875341,0.693273596,4,23366.0857566
6720337,0.786456099,9614.911616,1.835601962,0.786456099,4,12225.6154378
6720339,-9998,-9998,-9998,-9998,0,-9998
6720345,0.174953262,2974.972511,0.448070175,0.174953262,4,17004.3860097
6719585,3.724403422,610352.6261,9.676899512,3.724403422,4,163879.2891
6719609,6.887982482,19333309.2,21.20581525,6.887982482,4,2806817.39994
6719613,0.903789138,29271.72919,2.341613532,0.903789138,4,32387.7736868
6719615,1.875511499,181475.7781,4.167269339,1.875511499,4,96760.6788396
6719617,3.249865119,4214826.847,9.000758414,3.249865119,4,1296923.60436
6719619,0.220821348,4572.651327,0.530975666,0.220821348,4,20707.4720324
6719621,3.233168653,361822.833,6.905620888,3.233168653,4,111909.664544
6719627,0.742268742,122591.2488,1.675230581,0.742268742,4,165157.481874
